Column1,Column5,Column9
그랜드쿨리,Foreign,*
그랜드투어링,Foreign,*
그랜드티턴,Foreign,*
그램,Foreign,*
그램센티미터,Foreign,*
그램이온,Foreign,*
그램칼로리,Foreign,*
그램톤,Foreign,*
그러데이션,Foreign,*
그레데,Foreign,*
그레도,Foreign,*
그레비,Foreign,*
그레이더,Foreign,*
그레이드,Foreign,*
그레이디언트,Foreign,*
그레이딩,Foreign,*
그레이맨,Foreign,Compound
그레이버,Foreign,*
그레이브스,Foreign,*
그레이비,Foreign,*
그레이존,Foreign,*
그레이프프루트,Foreign,*
그레이하운드,Foreign,*
그레인,Foreign,*
그레인저,Foreign,*
그로기,Foreign,*
그로셴,Foreign,*
그로소,Foreign,*
그로스글로크너,Foreign,*
그로투스,Foreign,*
그로티우스,Foreign,*
그루피,Foreign,*
그룬트헤어샤프트,Foreign,*
그룸드,Foreign,*
그리드글로,Foreign,*
그리세오풀빈,Foreign,*
그리스도,Foreign,*
그리심,Foreign,*
그리자유,Foreign,*
그리즐리,Foreign,*
그리피사이트,Foreign,*
그리핀,Foreign,*
그릴,Foreign,*
그립,Foreign,*
그릿,Foreign,*
그멜린,Foreign,*
근데르,Foreign,*
글라디올러스,Foreign,*
글라세,Foreign,*
글라스,Foreign,*
글라스노스트,Foreign,*
글라신,Foreign,*
글라이더,Foreign,*
글라이드,Foreign,*
글라이딩,Foreign,*
글래머,Foreign,*
글러브,Foreign,*
글레어,Foreign,*
글레이,Foreign,*
글레이징,Foreign,*
글렌첸트,Foreign,*
글로리,Foreign,*
글로리오사,Foreign,*
글로버,Foreign,*
글로벌,Foreign,*
글로벌리즘,Foreign,*
글로불린,Foreign,*
글로브,Foreign,*
글로비게리나,Foreign,*
글로빈,Foreign,*
글로소프테리스,Foreign,*
글로시,Foreign,*
글로켄슈필,Foreign,*
글로키디움,Foreign,*
글록시니아,Foreign,*
글롬마,Foreign,*
글루,Foreign,*
글루시톨,Foreign,*
글루온,Foreign,*
글루카곤,Foreign,*
글루코사민,Foreign,*
글루코시다아제,Foreign,*
글루코시드,Foreign,*
글루코오스,Foreign,*
글루코제네시스,Foreign,*
글루코코르티코이드,Foreign,*
글루콘,Foreign,*
글루콜리피드,Foreign,*
글루쿠론,Foreign,*
글루타르,Foreign,*
글루타미나아제,Foreign,*
글루타민,Foreign,*
글루타티온,Foreign,*
글루탐,Foreign,*
글루테닌,Foreign,*
글루테티미드,Foreign,*
글루텐,Foreign,*
글루텔린,Foreign,*
글리벤클라마이드,Foreign,*
글리사드,Foreign,*
글리산도,Foreign,*
글리세,Foreign,*
글리세롤,Foreign,*
글리세르알데히드,Foreign,*
글리세리드,Foreign,*
글리세린,Foreign,*
글리시리진,Foreign,*
글리신,Foreign,*
글리오톡신,Foreign,*
글리옥살,Foreign,*
글리옥살라아제,Foreign,*
글리옥살린,Foreign,*
글리옥시솜,Foreign,*
글리옥실,Foreign,*
글리코겐,Foreign,*
글리코시다아제,Foreign,*
글리코시드,Foreign,*
글리콜,Foreign,*
글리클라자이드,Foreign,*
글림,Foreign,*
기가바이트,Foreign,*
기가쿠,Foreign,*
기간토프테리스,Foreign,*
기간토피테쿠스,Foreign,*
기그,Foreign,*
기노가몬,Foreign,*
기뇰,Foreign,*
기누라,Foreign,*
기드온,Foreign,*
기리에,Foreign,*
기모노,Foreign,*
기벨린,Foreign,*
기스면,Foreign,*
기요마사,Foreign,*
기요모리,Foreign,*
기요시,Foreign,*
기요타카,Foreign,*
기요틴,Foreign,*
기타고빈다,Foreign,*
기타다케,Foreign,*
기타로,Foreign,*
기타리스트,Foreign,*
기턴,Foreign,*
기펜,Foreign,*
길가메시,Foreign,*
길갈,Foreign,*
길더,Foreign,*
길드,Foreign,*
길딩,Foreign,*
길르앗,Foreign,*
길리기아,Foreign,*
길보아,Foreign,*
김나지움,Foreign,*
김노디니움,Foreign,*
깁스,Foreign,*
깁스코르셋,Foreign,*
깅엄,Foreign,*
까페,Foreign,*
깐풍기,Foreign,*
껌,Foreign,*
나가르주나,Foreign,*
나가마사,Foreign,*
나갈랜드,Foreign,*
나나이,Foreign,*
나노미터,Foreign,*
나노세컨드,Foreign,*
나노앰프,Foreign,*
나다나엘,Foreign,*
나데네,Foreign,*
나라타주,Foreign,*
나로드니키,Foreign,*
나르시스,Foreign,*
나르시시스트,Foreign,*
나르시시즘,Foreign,*
나르코틴,Foreign,*
나르콜렙시,Foreign,*
나르키소스,Foreign,*
나르텍스,Foreign,*
나바리노,Foreign,*
나바리논,Foreign,*
나바테아,Foreign,*
나밤,Foreign,*
나사렛,Foreign,*
나사로,Foreign,*
나사르,Foreign,*
나세리즘,Foreign,*
나셀,Foreign,*
나스르,Foreign,*
나스티카,Foreign,*
나시옹,Foreign,*
나쓰메,Foreign,*
나오야,Foreign,*
나와,Foreign,*
나와틀,Foreign,*
나우엘와피,Foreign,*
나이드라지드,Foreign,*
나이만,Foreign,*
나이브,Foreign,*
나이스,Foreign,*
나이프,Foreign,*
나인틴스,Foreign,*
나일로틱,Foreign,*
나일론,Foreign,*
나자스,Foreign,*
나치스,Foreign,*
나치스트,Foreign,*
나치즘,Foreign,*
나콘라차시마,Foreign,*
나크,Foreign,*
나크샤트라,Foreign,*
나토,Foreign,*
나트롤라이트,Foreign,*
나트륨,Foreign,*
나티아,Foreign,*
나프록센,Foreign,*
나프타,Foreign,*
나프탈렌,Foreign,*
나프텐,Foreign,*
나프톨,Foreign,*
나프티오메이트,Foreign,*
나하스,Foreign,*
나훔,Foreign,*
난다,Foreign,*
난센스,Foreign,*
날란다,Foreign,*
날로르핀,Foreign,*
날록손,Foreign,*
날리딕스,Foreign,*
날부핀,Foreign,*
날트렉손,Foreign,*
내레이션,Foreign,*
내레이터,Foreign,*
내로캐스팅,Foreign,*
내셔날 ,Foreign,*
내셔널,Foreign,*
내셔널리즘,Foreign,*
내추럴,Foreign,*
내추럴리즘,Foreign,*
낸드,Foreign,*
냅색,Foreign,*
냅킨,Foreign,*
냥쯔,Foreign,*
너깃,Foreign,*
너스,Foreign,*
너클,Foreign,*
너트,Foreign,*
넘버,Foreign,*
넘버링,Foreign,*
넛지,Foreign,*
네거티브,Foreign,*
네군도,Foreign,*
네그리,Foreign,*
네글리제,Foreign,*
네레우스,Foreign,*
네롤리,Foreign,*
네르갈,Foreign,*
네르투스,Foreign,*
네리네,Foreign,*
네마토다,Foreign,*
네메시스,Foreign,*
네버,Foreign,*
네버엔딩,Foreign,Compound
네부카드네자르,Foreign,*
네뷸라이저,Foreign,*
네뷸러,Foreign,*
네사,Foreign,*
네소돈,Foreign,*
네슬러,Foreign,*
네안데르탈,Foreign,*
네엘,Foreign,*
네오다위니즘,Foreign,*
네오디뮴,Foreign,*
네오라마르키즘,Foreign,*
네오마이신,Foreign,*
네오멘델리즘,Foreign,*
네오세라토더스,Foreign,*
네오슈와게리나,Foreign,*
네오스티그민,Foreign,*
네오칼라미테스,Foreign,*
네오펜탄,Foreign,*
네오프렌,Foreign,*
네오프톨레모스,Foreign,*
네오피카레스크,Foreign,*
네오필리나,Foreign,*
네온,Foreign,*
네와르,Foreign,*
네우마,Foreign,*
네이멍구,Foreign,*
네이메겐,Foreign,*
네이밍,Foreign,*
네이비,Foreign,*
네이즈비,Foreign,*
네이키드,Foreign,*
네이팜,Foreign,*
네일,Foreign,*
네임,Foreign,*
네커치프,Foreign,*
네코,Foreign,*
네크로,Foreign,*
네크로포비아,Foreign,*
네트,Foreign,*
네트워크,Foreign,*
네퍼,Foreign,*
네페르툼,Foreign,*
네펜테스,Foreign,*
네포티즘,Foreign,*
네프,Foreign,*
네프로제,Foreign,*
네프론,Foreign,*
네프스키,Foreign,*
네프티스,Foreign,*
네피림,Foreign,*
넥,Foreign,*
넥타,Foreign,*
넥타르,Foreign,*
넥타이,Foreign,*
넥톤,Foreign,*
넬레우스,Foreign,*
넵,Foreign,*
넵투누스,Foreign,*
넵투늄,Foreign,*
넵튠,Foreign,*
노가쿠,Foreign,*
노구치,Foreign,*
노기스,Foreign,*
노난,Foreign,*
노네토,Foreign,*
노넷,Foreign,*
노더,Foreign,*
노던,Foreign,*
노듈,Foreign,*
노듈러,Foreign,*
노드,Foreign,*
노라드,Foreign,*
노라이즘,Foreign,*
노르넨,Foreign,*
노르딕,Foreign,*
노르마,Foreign,*
노르만,Foreign,*
노르말,Foreign,*
노르아드레날린,Foreign,*
노르에피네프린,Foreign,*
노르트오스트제,Foreign,*
노리나가,Foreign,*
노리스라가디아,Foreign,*
노멀,Foreign,*
노멀라이제이션,Foreign,*
노멘클라투라,Foreign,*
노모그래프,Foreign,*
노모그램,Foreign,*
노미널,Foreign,*
노바,Foreign,*
노바룸,Foreign,*
노벨라,Foreign,*
노벨레,Foreign,*
노벨레테,Foreign,*
노벨륨,Foreign,*
노벨티,Foreign,*
노벰비킨,Foreign,*
노보비오신,Foreign,*
노보스티,Foreign,*
노보시비르스키,Foreign,*
노보카인,Foreign,*
노볼락,Foreign,*
노부스케,Foreign,*
노부유키,Foreign,*
노붐,Foreign,*
노브,Foreign,*
노브고로트,Foreign,*
노브랜드,Foreign,*
노비알,Foreign,*
노빌레멘테,Foreign,*
노빌리타스,Foreign,*
노스카핀,Foreign,*
노스탤지아,Foreign,*
노스탤지어,Foreign,*
노아,Foreign,*
노에마,Foreign,*
노에시스,Foreign,*
노에제네시스,Foreign,*
노이,Foreign,*
노이로제,Foreign,*
노이에,Foreign,*
노이즈,Foreign,*
노즐,Foreign,*
노카본,Foreign,*
노커,Foreign,*
노크,Foreign,*
노킹,Foreign,*
노토르니스,Foreign,*
노토사우루스,Foreign,*
노투르노,Foreign,*
노트르담,Foreign,*
노틀,Foreign,*
노플리우스,Foreign,*
노히트,Foreign,*
녹다운,Foreign,*
녹아웃,Foreign,*
녹턴,Foreign,*
녹토비전,Foreign,*
논악틴,Foreign,*
논임팩트,Foreign,*
놀리나,Foreign,*
농르풀망,Foreign,*
뇨르드,Foreign,*
누나탁,Foreign,*
누드,Foreign,*
누들,Foreign,*
누메논,Foreign,*
누미노제,Foreign,*
누미디아,Foreign,*
누벨,Foreign,*
누벨바그,Foreign,*
누스,Foreign,*
누클라인,Foreign,*
누클레우스,Foreign,*
누트,Foreign,*
뉘메레르,Foreign,*
뉘앙스,Foreign,*
뉴게이트,Foreign,*
뉴딜,Foreign,*
뉴라미니다아제,Foreign,*
뉴런,Foreign,*
뉴로,Foreign,*
뉴록,Foreign,*
뉴룩,Foreign,*
뉴매틱,Foreign,*
뉴머시스티스,Foreign,*
뉴사우스웨일스,Foreign,*
뉴솔,Foreign,*
뉴스,Foreign,*
뉴캐스케이드,Foreign,*
뉴클레아제,Foreign,*
뉴클레오닉스,Foreign,*
뉴클레오시드,Foreign,*
뉴클레오캡시드,Foreign,*
뉴클레오티드,Foreign,*
뉴클레오히스톤,Foreign,*
뉴클레인,Foreign,*
뉴트럴,Foreign,*
뉴트로다인,Foreign,*
뉴트론,Foreign,*
뉴트리노,Foreign,*
뉴트리아,Foreign,*
뉴펀들랜드,Foreign,*
느디님,Foreign,*
느헤미야,Foreign,*
니겔라,Foreign,*
니고데모,Foreign,*
니그로,Foreign,*
니그로신,Foreign,*
니그릴로,Foreign,*
니네베,Foreign,*
니니브,Foreign,*
니더,Foreign,*
니들,Foreign,*
니르바나,Foreign,*
니리다졸,Foreign,*
니만피크,Foreign,*
니모닉,Foreign,*
니벨룽겐,Foreign,*
니브흐,Foreign,*
니스타틴,Foreign,*
니시나,Foreign,*
니시다,Foreign,*
니알라마이드,Foreign,*
니야야,Foreign,*
니어,Foreign,*
니에오,Foreign,*
니에프스,Foreign,*
니엘로,Foreign,*
니오베,Foreign,*
니오븀,Foreign,*
니오브,Foreign,*
니우,Foreign,*
니잠,Foreign,*
니주니노브고로드,Foreign,*
니주니타길,Foreign,*
니주바시,Foreign,*
니즈,Foreign,*
니체노,Foreign,*
니체이즘,Foreign,*
니치,Foreign,*
니커보커스,Foreign,*
니커스,Foreign,*
니케,Foreign,*
니케서마이드,Foreign,*
니켈,Foreign,*
니코마코스,Foreign,*
니코틴,Foreign,*
니코틴아미드,Foreign,*
니코폴리스,Foreign,*
니콜라에바,Foreign,*
니콜라이트,Foreign,*
니콜프리즘,Foreign,*
니크롬,Foreign,*
니클로사미드,Foreign,*
니트라민,Foreign,*
니트로,Foreign,*
니트로겐,Foreign,*
니트로민,Foreign,*
니트로살리실,Foreign,*
니트로소,Foreign,*
니트로소아민,Foreign,*
니트로실,Foreign,*
니트릴,Foreign,*
니트릴로트리,Foreign,*
니티놀,Foreign,*
니팅,Foreign,*
니파,Foreign,*
니퍼,Foreign,*
니포니테스,Foreign,*
니푸르,Foreign,*
니플헤임,Foreign,*
니힐리스트,Foreign,*
니힐리즘,Foreign,*
닉네임,Foreign,*
닉스,Foreign,*
닌히드린,Foreign,*
닐가이,Foreign,*
닐소니아,Foreign,*
님루드,Foreign,*
님버스,Foreign,*
님비,Foreign,*
님포마니아,Foreign,*
님프,Foreign,*
닝샤후이,Foreign,*
다고바,Foreign,*
다고베르트,Foreign,*
다나에,Foreign,*
다나오스,Foreign,*
다나카,Foreign,*
다닐레프스키,Foreign,*
다다미,Foreign,*
다다스,Foreign,*
다다이스트,Foreign,*
다다이즘,Foreign,*
다대오,Foreign,*
다두,Foreign,*
다라이,Foreign,*
다로,Foreign,*
다루가치,Foreign,*
다르고미슈스키,Foreign,*
다르마수트라,Foreign,*
다르마키르티,Foreign,*
다르부카,Foreign,*
다르시,Foreign,*
다르크,Foreign,*
다리우스,Foreign,*
다릭,Foreign,*
다마루,Foreign,*
다마르,Foreign,*
다마스크,Foreign,*
다메시나,Foreign,*
다모레,Foreign,*
다스,Foreign,*
다스드,Foreign,*
다야크,Foreign,*
다예,Foreign,*
다오넬라,Foreign,*
다우존스,Foreign,*
다운,Foreign,*
다운로드,Foreign,*
다운사이징,Foreign,*
다운타운,Foreign,*
다위니즘,Foreign,*
다윗,Foreign,*
다이내믹,Foreign,*
다이내믹스,Foreign,*
다이너마이트,Foreign,*
다이너모,Foreign,*
다이너모미터,Foreign,*
다이너미즘,Foreign,*
다이너트론,Foreign,*
다이넬,Foreign,*
다이달로스,Foreign,*
다이라노,Foreign,*
다이모니온,Foreign,*
다이몬,Foreign,*
다이묘,Foreign,*
다이버,Foreign,*
다이버시티,Foreign,*
다이버전트,Foreign,*
다이버터,Foreign,*
다이브,Foreign,*
다이빙,Foreign,*
다이빙,Foreign,*
다이세키,Foreign,*
다이쇼,Foreign,*
다이스,Foreign,*
다이아몬드,Foreign,*
다이아몬드,Foreign,*
다이아지논,Foreign,*
다이아진,Foreign,*
다이알리시스,Foreign,*
다이애나,Foreign,*
다이애미트럴,Foreign,*
다이어그램,Foreign,*
다이어리,Foreign,*
다이어스포어,Foreign,*
다이어토닉,Foreign,*
다이어트,Foreign,*
다이어프램,Foreign,*
다이얼,Foreign,*
다이얼로그,Foreign,*
다이오드,Foreign,*
다이옥신,Foreign,*
다이제스트,Foreign,*
다이카,Foreign,*
다이크릴,Foreign,*
다이텐주,Foreign,*
다이폴,Foreign,*
다일레이턴시,Foreign,*
다임,Foreign,*
다자인,Foreign,*
다전,Foreign,*
다카모리,Foreign,*
다카무라,Foreign,*
다카미네,Foreign,*
다케조에,Foreign,*
다코타,Foreign,*
다쿠보쿠,Foreign,*
다큐드라마,Foreign,*
다큐멘터리,Foreign,*
다크,Foreign,*
다포를리,Foreign,*
다프네,Foreign,*
다프니스,Foreign,*
다하나,Foreign,*
다흐마,Foreign,*
닥스훈트,Foreign,*
닥시옹,Foreign,*
닥터,Foreign,*
단네브로,Foreign,*
단장커우,Foreign,*
달라이,Foreign,*
달란트,Foreign,*
달러,Foreign,*
달리아,Foreign,*
달링토니아,Foreign,*
달마티안,Foreign,*
달마티카,Foreign,*
달마틱,Foreign,*
당스,Foreign,*
대미지,Foreign,*
댄디,Foreign,*
댄디즘,Foreign,*
댄버라이트,Foreign,*
댄서,Foreign,*
댄스,Foreign,*
댄싱,Foreign,*
댐퍼,Foreign,*
더,Foreign,*
더그아웃,Foreign,*
더블,Foreign,*
더블릿,Foreign,*
더블유,Foreign,*
더블헤더,Foreign,*
더빙,Foreign,*
더스트,Foreign,*
더치,Foreign,*
더치맨급,Foreign,*
더치페이,Foreign,*
더킹,Foreign,*
더트,Foreign,*
더프,Foreign,*
더플,Foreign,*
덕트,Foreign,*
덜시머,Foreign,*
덤버턴,Foreign,*
덤웨이터,Foreign,*
덤퍼,Foreign,*
덤프,Foreign,*
덤핑,Foreign,*
덩크,Foreign,*
데가볼리,Foreign,*
데가주망,Foreign,*
데나리온,Foreign,*
데네볼라,Foreign,*
데네브,Foreign,*
데니소비치,Foreign,*
데니어,Foreign,*
데님,Foreign,*
데드,Foreign,*
데드볼,Foreign,*
데드엔드,Foreign,*
데라바르카,Foreign,*
데라세르나,Foreign,*
데라우치,Foreign,*
데라토레,Foreign,*
데리베라,Foreign,*
데리스,Foreign,*
데릭,Foreign,*
데마고그,Foreign,*
데마고기,Foreign,*
데마고기즘,Foreign,*
데마레,Foreign,*
데메디치,Foreign,*
데메테르,Foreign,*
데모,Foreign,*
데모,Foreign,*
데모니슈,Foreign,*
데모크라플레이션,Foreign,*
데모틱,Foreign,*
데몰리나,Foreign,*
데미안,Foreign,*
데미우르고스,Foreign,*
데민포름,Foreign,*
데바나가리,Foreign,*
데바닷타,Foreign,*
데바르다,Foreign,*
데보티오,Foreign,*
데본,Foreign,*
데뷔,Foreign,*
데브리,Foreign,*
데비트,Foreign,*
데비트로세라믹스,Foreign,*
데살로니가,Foreign,*
데생,Foreign,*
데세르,Foreign,*
데스,Foreign,*
데스노트,Foreign,Compound
데스먼,Foreign,*
데스모솜,Foreign,*
데스모스틸루스,Foreign,*
데스모케라스,Foreign,*
데스모프레신,Foreign,*
데스캔트,Foreign,*
데스크,Foreign,*
데스크,Foreign,*
데스크톱,Foreign,*
데스테,Foreign,*
데스튀트,Foreign,*
데스파뉴,Foreign,*
데시그램,Foreign,*
데시리터,Foreign,*
데시미터,Foreign,*
데시벨,Foreign,*
데시아르,Foreign,*
데시케이터,Foreign,*
데시프라민,Foreign,*
데아얄라,Foreign,*
데오빌로,Foreign,*
데우스,Foreign,*
데우칼리온,Foreign,*
데움,Foreign,*
데이,Foreign,*
데이모스,Foreign,*
데이비드,Foreign,*
데이비스컵,Foreign,*
데이아네이라,Foreign,*
데이지,Foreign,*
데이케어,Foreign,*
데이크론,Foreign,*
데이터,Foreign,*
데이트,Foreign,*
데인,Foreign,*
데치소,Foreign,*
데카,Foreign,*
데카그램,Foreign,*
데카당,Foreign,*
데카당스,Foreign,*
데카르,Foreign,*
데카리터,Foreign,*
데카메론,Foreign,*
데카메토니움,Foreign,*
데카미터,Foreign,*
데카브리스트,Foreign,*
데카트론,Foreign,*
데칸,Foreign,*
데칼로그,Foreign,*
데칼린,Foreign,*
데칼코마니,Foreign,*
데케이로스,Foreign,*
데케이루,Foreign,*
데콜테,Foreign,*
데콩포제,Foreign,*
데쿠파주,Foreign,*
데크레셴도,Foreign,*
데크롤리,Foreign,*
데클러메이션,Foreign,*
데타,Foreign,*
데타셰,Foreign,*
데탕트,Foreign,*
데테르미나토,Foreign,*
데토네이션,Foreign,*
데트르,Foreign,*
데포,Foreign,*
데포르마시옹,Foreign,*
데포르메,Foreign,*
데프레,Foreign,*
데프지트,Foreign,*
데프콘,Foreign,*
데피치엔도,Foreign,*
데헤수스,Foreign,*
데히드로게나아제,Foreign,*
데히드로아세트,Foreign,*
데히드로콜,Foreign,*
덱,Foreign,*
덱사메타손,Foreign,*
덱스트란,Foreign,*
덱스트린,Foreign,*
덴드로븀,Foreign,*
덴시토미터,Foreign,*
델라르테,Foreign,*
델라웨어,Foreign,*
델라프란체스카,Foreign,*
델리카토,Foreign,*
델린저,Foreign,*
델릴라,Foreign,*
델파이,Foreign,*
델포이,Foreign,*
델피,Foreign,*
델피닌,Foreign,*
뎅기,Foreign,*
도그,Foreign,*
도그레그,Foreign,*
도그마,Foreign,*
도너,Foreign,*
도넛,Foreign,*
도데카네스,Foreign,*
도데카포니,Foreign,*
도레미,Foreign,*
도레미파,Foreign,*
도로로,Foreign,*
도루,Foreign,*
도르트레히트,Foreign,*
도르트문트엠스,Foreign,*
도를레앙,Foreign,*
도리아,Foreign,*
도리크,Foreign,*
도메인,Foreign,*
도모나가,Foreign,*
도미나투스,Foreign,*
도미넌트,Foreign,*
도미노,Foreign,*
도미니,Foreign,*
도미타로,Foreign,*
도베르만,Foreign,*
도부타민,Foreign,*
도브슨,Foreign,*
도블레,Foreign,*
도스킨,Foreign,*
